"release_group_id","release_location_name","run","avg_weight","avg_length","mid_release_date","group_total_marked_N","group_total_release_N","month","year","monthly_max_flow","date","forklength","tag_code","cwt_tt","relloc_area","WY"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-11,80,"056293",12.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-11,73,"056293",12.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-12,79,"056293",13.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-12,78,"056293",13.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-12,77,"056293",13.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-13,84,"056293",14.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-13,80,"056293",14.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-13,78,"056293",14.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-15,79,"056293",16.5,"Battle","W"
619,"COLEMAN NFH","fall",4.5,72,2019-03-29,112495,450309,3,2019,64500,2019-04-17,87,"056293",18.5,"Battle","W"
620,"COLEMAN NFH","fall",4.5,73,2013-04-24,217061,877301,4,2013,11300,NA,NA,NA,NA,"Battle",NA
621,"COLEMAN NFH","fall",4.5,73,2017-04-05,101602,413913,4,2017,38900,2017-04-09,81,"056076",3.5,"Battle","W"
621,"COLEMAN NFH","fall",4.5,73,2017-04-05,101602,413913,4,2017,38900,2017-04-09,76,"056076",3.5,"Battle","W"
621,"COLEMAN NFH","fall",4.5,73,2017-04-05,101602,413913,4,2017,38900,2017-04-13,73,"056076",7.5,"Battle","W"
621,"COLEMAN NFH","fall",4.5,73,2017-04-05,101602,413913,4,2017,38900,2017-04-15,76,"056076",9.5,"Battle","W"
621,"COLEMAN NFH","fall",4.5,73,2017-04-05,101602,413913,4,2017,38900,2017-04-16,76,"056076",10.5,"Battle","W"
621,"COLEMAN NFH","fall",4.5,73,2017-04-05,101602,413913,4,2017,38900,2017-04-25,78,"056076",19.5,"Battle","W"
621,"COLEMAN NFH","fall",4.5,73,2017-04-05,101602,413913,4,2017,38900,2017-04-28,88,"056076",22.5,"Battle","W"
622,"COLEMAN NFH","fall",4.5,75,2020-04-03,114010,466196,4,2020,11100,2020-04-08,80,"056419",4.5,"Battle","D"
622,"COLEMAN NFH","fall",4.5,75,2020-04-03,114010,466196,4,2020,11100,2020-04-10,79,"056419",6.5,"Battle","D"
622,"COLEMAN NFH","fall",4.5,75,2020-04-03,114010,466196,4,2020,11100,2020-04-12,73,"056419",8.5,"Battle","D"
622,"COLEMAN NFH","fall",4.5,75,2020-04-03,114010,466196,4,2020,11100,2020-04-12,76,"056419",8.5,"Battle","D"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-23,87,"056311",3.5,"Battle","W"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-23,82,"056311",3.5,"Battle","W"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-23,80,"056311",3.5,"Battle","W"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-25,85,"056311",5.5,"Battle","W"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-25,87,"056311",5.5,"Battle","W"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-25,80,"056311",5.5,"Battle","W"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-26,83,"056311",6.5,"Battle","W"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-26,85,"056311",6.5,"Battle","W"
623,"COLEMAN NFH","fall",4.5,76,2019-04-19,115461,463231,4,2019,54900,2019-04-27,69,"056311",7.5,"Battle","W"
624,"COLEMAN NFH","fall",4.53,71,1997-05-06,32583,630309,5,1997,11300,NA,NA,NA,NA,"Battle",NA
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-09,92,"056235",2.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-10,77,"056235",3.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-10,85,"056235",3.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-10,83,"056235",3.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-10,86,"056235",3.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-10,101,"056235",3.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-11,79,"056235",4.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-11,87,"056235",4.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-15,75,"056235",8.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-23,90,"056235",16.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-25,83,"056235",18.5,"Battle","D"
625,"COLEMAN NFH","fall",4.57,74,2018-04-06,106255,425276,4,2018,37000,2018-04-27,83,"056235",20.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-20,80,"056244",6.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-23,82,"056244",9.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-24,84,"056244",10.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-24,89,"056244",10.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-24,85,"056244",10.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-28,81,"056244",14.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-28,76,"056244",14.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-29,87,"056244",15.5,"Battle","D"
628,"COLEMAN NFH","fall",4.58,73,2018-04-13,79660,319939,4,2018,37000,2018-04-30,88,"056244",16.5,"Battle","D"
629,"COLEMAN NFH","fall",4.59,75,2024-04-12,101841,407632,4,2024,15200,2024-04-16,77,"050088",3.5,"Battle","W"
629,"COLEMAN NFH","fall",4.59,75,2024-04-12,101841,407632,4,2024,15200,2024-04-18,76,"050088",5.5,"Battle","W"
629,"COLEMAN NFH","fall",4.59,75,2024-04-12,101841,407632,4,2024,15200,2024-04-18,80,"050088",5.5,"Battle","W"
629,"COLEMAN NFH","fall",4.59,75,2024-04-12,101841,407632,4,2024,15200,2024-04-19,85,"050088",6.5,"Battle","W"
629,"COLEMAN NFH","fall",4.59,75,2024-04-12,101841,407632,4,2024,15200,2024-04-20,78,"050088",7.5,"Battle","W"
629,"COLEMAN NFH","fall",4.59,75,2024-04-12,101841,407632,4,2024,15200,2024-04-24,NA,"050088",11.5,"Battle","W"
629,"COLEMAN NFH","fall",4.59,75,2024-04-12,101841,407632,4,2024,15200,2024-04-30,84,"050088",17.5,"Battle","W"
631,"COLEMAN NFH","fall",4.6,71,2013-04-10,303629,1227882,4,2013,11300,NA,NA,NA,NA,"Battle",NA
632,"COLEMAN NFH","fall",4.6,71,2017-04-05,98054,395676,4,2017,38900,2017-04-09,70,"056078",3.5,"Battle","W"
632,"COLEMAN NFH","fall",4.6,71,2017-04-05,98054,395676,4,2017,38900,2017-04-09,72,"056078",3.5,"Battle","W"
632,"COLEMAN NFH","fall",4.6,71,2017-04-05,98054,395676,4,2017,38900,2017-04-16,80,"056078",10.5,"Battle","W"
632,"COLEMAN NFH","fall",4.6,71,2017-04-05,98054,395676,4,2017,38900,2017-05-03,82,"056078",27.5,"Battle","W"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-01,69,"056404",8.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-01,83,"056404",8.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-01,71,"056404",8.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-02,80,"056404",9.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-02,79,"056404",9.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-02,73,"056404",9.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-03,85,"056404",10.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-04,83,"056404",11.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-08,78,"056404",15.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-10,79,"056404",17.5,"Battle","D"
633,"COLEMAN NFH","fall",4.6,71,2020-03-23,116214,468013,3,2020,9690,2020-04-11,80,"056404",18.5,"Battle","D"
634,"COLEMAN NFH","fall",4.6,72,2017-04-05,107992,433336,4,2017,38900,2017-04-09,79,"056072",3.5,"Battle","W"
634,"COLEMAN NFH","fall",4.6,72,2017-04-05,107992,433336,4,2017,38900,2017-04-10,75,"056072",4.5,"Battle","W"
634,"COLEMAN NFH","fall",4.6,72,2017-04-05,107992,433336,4,2017,38900,2017-04-10,78,"056072",4.5,"Battle","W"
634,"COLEMAN NFH","fall",4.6,72,2017-04-05,107992,433336,4,2017,38900,2017-04-11,73,"056072",5.5,"Battle","W"
634,"COLEMAN NFH","fall",4.6,72,2017-04-05,107992,433336,4,2017,38900,2017-04-14,74,"056072",8.5,"Battle","W"
634,"COLEMAN NFH","fall",4.6,72,2017-04-05,107992,433336,4,2017,38900,2017-04-19,82,"056072",13.5,"Battle","W"
634,"COLEMAN NFH","fall",4.6,72,2017-04-05,107992,433336,4,2017,38900,2017-05-06,89,"056072",30.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-04-25,79,"056083",3.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-04-25,78,"056083",3.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-04-25,83,"056083",3.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-04-27,70,"056083",5.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-04-28,81,"056083",6.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-04-28,84,"056083",6.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-04-29,82,"056083",7.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-05-02,80,"056083",10.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-05-05,83,"056083",13.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-05-05,79,"056083",13.5,"Battle","W"
635,"COLEMAN NFH","fall",4.6,72,2017-04-21,108055,444593,4,2017,38900,2017-05-07,79,"056083",15.5,"Battle","W"
636,"COLEMAN NFH","fall",4.6,73,2016-04-29,115582,462620,4,2016,8700,2016-05-06,73,"055976",6.5,"Battle","D"
636,"COLEMAN NFH","fall",4.6,73,2016-04-29,115582,462620,4,2016,8700,2016-05-06,75,"055976",6.5,"Battle","D"
636,"COLEMAN NFH","fall",4.6,73,2016-04-29,115582,462620,4,2016,8700,2016-05-06,80,"055976",6.5,"Battle","D"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-11,71,"056307",2.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-11,76,"056307",2.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-12,80,"056307",3.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-12,77,"056307",3.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-12,74,"056307",3.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-16,78,"056307",7.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-18,76,"056307",9.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-18,74,"056307",9.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-19,76,"056307",10.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-19,84,"056307",10.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-21,82,"056307",12.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-22,77,"056307",13.5,"Battle","W"
637,"COLEMAN NFH","fall",4.6,74,2019-04-08,115239,462409,4,2019,54900,2019-04-25,82,"056307",16.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-23,85,"056310",3.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-23,79,"056310",3.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-23,81,"056310",3.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-25,75,"056310",5.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-25,88,"056310",5.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-25,80,"056310",5.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-25,85,"056310",5.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-26,84,"056310",6.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-26,70,"056310",6.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-26,83,"056310",6.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-26,86,"056310",6.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-29,74,"056310",9.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-04-29,85,"056310",9.5,"Battle","W"
638,"COLEMAN NFH","fall",4.6,74,2019-04-19,118753,476647,4,2019,54900,2019-05-10,97,"056310",20.5,"Battle","W"
639,"COLEMAN NFH","fall",4.6,74,2020-04-03,92659,372086,4,2020,11100,2020-04-08,75,"056422",4.5,"Battle","D"
639,"COLEMAN NFH","fall",4.6,74,2020-04-03,92659,372086,4,2020,11100,2020-04-12,75,"056422",8.5,"Battle","D"
639,"COLEMAN NFH","fall",4.6,74,2020-04-03,92659,372086,4,2020,11100,2020-04-20,78,"056422",16.5,"Battle","D"
640,"COLEMAN NFH","fall",4.6,74,2021-03-10,104970,423518,3,2021,8670,NA,NA,NA,NA,"Battle","D"
641,"COLEMAN NFH","fall",4.6,75,2012-04-19,109094,436650,4,2012,13500,2012-04-27,86,"055504",7.5,"Battle","D"
641,"COLEMAN NFH","fall",4.6,75,2012-04-19,109094,436650,4,2012,13500,2012-04-28,66,"055504",8.5,"Battle","D"
641,"COLEMAN NFH","fall",4.6,75,2012-04-19,109094,436650,4,2012,13500,2012-04-30,80,"055504",10.5,"Battle","D"
641,"COLEMAN NFH","fall",4.6,75,2012-04-19,109094,436650,4,2012,13500,2012-05-01,84,"055504",11.5,"Battle","D"
642,"COLEMAN NFH","fall",4.6,75,2012-04-20,115007,468128,4,2012,13500,2012-05-04,82,"055513",13.5,"Battle","D"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-23,78,"056312",3.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-23,85,"056312",3.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-25,81,"056312",5.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-26,88,"056312",6.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-26,84,"056312",6.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-27,81,"056312",7.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-27,89,"056312",7.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-29,82,"056312",9.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-04-29,79,"056312",9.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-05-01,85,"056312",11.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-05-01,78,"056312",11.5,"Battle","W"
643,"COLEMAN NFH","fall",4.6,76,2019-04-19,125470,506203,4,2019,54900,2019-05-02,84,"056312",12.5,"Battle","W"
645,"COLEMAN NFH","fall",4.62,71,1997-04-01,26937,433502,4,1997,10200,NA,NA,NA,NA,"Battle",NA
646,"COLEMAN NFH","fall",4.62,72,1997-04-01,28317,438594,4,1997,10200,NA,NA,NA,NA,"Battle",NA
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-26,79,"056295",11.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-26,77,"056295",11.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-26,82,"056295",11.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-26,84,"056295",11.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-26,78,"056295",11.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-28,86,"056295",13.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-28,89,"056295",13.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-29,76,"056295",14.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-29,83,"056295",14.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-29,85,"056295",14.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-29,82,"056295",14.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-29,81,"056295",14.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-30,83,"056295",15.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-30,80,"056295",15.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-30,76,"056295",15.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-31,82,"056295",16.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-31,80,"056295",16.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-31,81,"056295",16.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-03-31,76,"056295",16.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-01,89,"056295",17.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-01,84,"056295",17.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-01,81,"056295",17.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-01,85,"056295",17.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-02,87,"056295",18.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-02,85,"056295",18.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-02,86,"056295",18.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-02,82,"056295",18.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-03,86,"056295",19.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-03,85,"056295",19.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-03,80,"056295",19.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-04,85,"056295",20.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-05,88,"056295",21.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-10,86,"056295",26.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-11,87,"056295",27.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-13,77,"056295",29.5,"Battle","W"
647,"COLEMAN NFH","fall",4.62,74,2019-03-14,113655,460487,3,2019,64500,2019-04-14,82,"056295",30.5,"Battle","W"
648,"COLEMAN NFH","fall",4.63,70,1997-04-01,22231,439894,4,1997,10200,NA,NA,NA,NA,"Battle",NA
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-14,75,"054884",4.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-14,80,"054884",4.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-15,80,"054884",5.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-15,74,"054884",5.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-15,79,"054884",5.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-15,77,"054884",5.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-15,71,"054884",5.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-15,75,"054884",5.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-15,76,"054884",5.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-16,73,"054884",6.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-16,80,"054884",6.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-16,78,"054884",6.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-17,91,"054884",7.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-17,78,"054884",7.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-23,83,"054884",13.5,"Battle","D"
649,"COLEMAN NFH","fall",4.63,73,2009-04-09,115493,464565,4,2009,9680,2009-04-30,80,"054884",20.5,"Battle","D"
650,"COLEMAN NFH","fall",4.63,73,2019-04-08,118076,476256,4,2019,54900,2019-04-12,72,"056306",3.5,"Battle","W"
650,"COLEMAN NFH","fall",4.63,73,2019-04-08,118076,476256,4,2019,54900,2019-04-12,83,"056306",3.5,"Battle","W"
650,"COLEMAN NFH","fall",4.63,73,2019-04-08,118076,476256,4,2019,54900,2019-04-13,77,"056306",4.5,"Battle","W"
650,"COLEMAN NFH","fall",4.63,73,2019-04-08,118076,476256,4,2019,54900,2019-04-14,81,"056306",5.5,"Battle","W"
650,"COLEMAN NFH","fall",4.63,73,2019-04-08,118076,476256,4,2019,54900,2019-04-15,80,"056306",6.5,"Battle","W"
